EE1,EE4,EE7,S1,S3,SFQ1,SFQ5,wp1,wp3,auton1,burnout_score
58.39566312533465,65.71701037678459,58.06307184152454,54.99039625362029,73.59659263055427,45.95911403356992,37.76698317776672,34.09642684163554,66.52709477960605,62.74155143499862,47.597030172441364
35.57314294707762,37.297206581719486,57.499275025813155,50.44641545204826,42.47525775953972,33.898511908614864,60.2957679619831,41.65201446163875,49.37875883226941,43.249920347584705,16.173943630664745
59.18674265418695,53.05804444726701,37.16066957075493,33.01153108480483,25.790394328814692,34.31373101255728,57.45769969611627,40.458442958236056,32.70438612576638,50.87110803935687,13.042971358633244
34.03942024321347,51.96820503478937,59.773027221731844,47.82874433976656,70.91132881330654,66.85354492544023,29.90470182417927,51.18352172433338,57.50031082989358,47.11935458424444,25.514201546787795
44.755175114946795,41.25546003036178,58.821868555259535,49.89876745513316,16.072987424140504,39.83661909266885,57.5044177963581,56.8024841410695,75.16545238485769,45.59061216529659,38.73242954214904
62.73767190665011,50.268645251864626,49.03307206415137,23.282673750534645,20.71314768376652,28.297114436219438,41.279273614038644,45.99109610346206,23.00866741593235,60.01211960845188,24.014288356376525
49.1171359815445,45.331072282403355,48.024180637793265,61.250162044440174,37.481876613857615,26.741284470730704,50.567376859205204,38.94059637394651,54.07245013256442,40.75285651924527,33.14330275485446
60.6783485901057,48.6560890448894,51.36674904498262,39.29520952326605,78.57255007912946,62.818615031104756,44.995780420989306,39.19233847405395,47.05617809428902,23.117350536981785,59.9996265350788
56.994048102135054,33.5698235263519,27.99207933682239,62.84122383820569,51.28760008835327,40.88659983157039,50.42918853048208,57.03936964340809,47.21146979644467,43.759282406474256,16.441963537707398
34.40080627863898,43.43798051410356,51.44682058436173,43.65687690180012,73.77964527161855,45.79084495971972,58.42021277631172,73.7798955480233,78.08773530579484,41.324892802106504,64.58667604697398
60.5453775315637,53.76685078947013,37.63340737408083,45.75384909741528,54.80992790648973,61.70176325364171,76.45547234019912,45.35801939578184,62.82494738197941,58.824302327605835,54.82087193586682
48.56337426797966,31.770823842217165,63.3244111858271,48.91685745587088,62.444126629512496,48.959992031529886,35.22570246737231,43.94437996058084,40.66753240019939,57.302262323084484,35.07595707006837
42.555597598768,58.723675465758,52.34899622714065,54.2295092910495,77.13691691289641,58.45770151113352,55.03724675008783,49.42357785929713,60.13605420501793,30.78568691619411,63.360514563864854
27.715792700044922,29.3336618791329,58.24308266083867,53.7576759832567,47.976315319703964,62.42112244047503,27.005870814594896,80.85660362915836,38.48642632546912,39.49485051760769,33.32772708111346
32.30191214007026,59.22143144219637,57.14887918454053,51.2390658313169,55.710116709776536,43.75573047979234,51.88694277943659,46.41465779636524,48.5919055282146,41.28843036599636,23.535967751084545
45.153301582792295,59.0334342789802,56.09706261230669,71.62107633434593,63.68095743310701,45.50685261665008,46.75344439126848,62.41047276003998,32.0187545071865,64.19148645785891,45.22234045090918
41.157189001377354,54.766961213746804,86.48011540119212,46.65843884502996,66.34389101581503,49.64068077595752,53.16942679037666,42.75989892764045,33.23557329485746,73.78350732377642,30.147432577052086
58.48856251707133,32.91361652595899,15.75529003570407,58.07975728910413,53.936130150203134,65.19317555649783,62.011560162716684,57.333131115051614,67.28859151724029,47.90540695183716,62.72120728929978
40.157909009922264,37.44436780061186,40.513598511659374,55.03888685294799,55.29319424372766,45.91689927827821,37.635032472874144,60.23278792718778,63.14240188284782,54.72290415203291,59.61157494852161
81.01922107758338,49.689105497686334,50.911432081760196,53.50718317662548,53.108605093399376,54.580772784497725,44.263471251779066,52.1657709521571,34.261858728222585,51.14986662208578,30.83154939472313
62.992158183966254,56.783367217746196,42.63771634083406,66.51183532725085,73.04153671663714,41.07229950906106,66.26191960497204,56.650516806146186,46.74022380293193,52.73993415778537,52.982487914162036
21.19251370013814,54.23135615772323,44.171662243726544,49.2353242613891,33.55428461805517,75.34741768556627,53.17558945318807,60.98424134584448,41.81059147491323,36.73263348255739,24.77865321245998
46.49980178296387,42.80446042337677,51.18636851279101,36.38433803847544,57.14543197674284,51.00400870545771,49.85789123610302,30.5308847825488,53.2268192158382,28.39404148294208,21.52973166646349
64.9706259345945,66.22853963573539,58.11604628896926,49.52856811507197,46.543898912031636,34.00463174086358,45.22486982271355,38.83020395692441,44.201728101324335,45.5840414378118,43.41723833954531
74.31326283605542,72.37243336517672,24.722135638583353,51.63483587480096,48.29584489181051,73.1159368456063,55.45071599359128,50.89901497250601,28.735646532646836,39.69489609584167,64.65121213304914
30.284840530915858,54.24296181188931,44.22661358185299,56.66746691691568,57.546793067341696,44.17561607603124,42.92194460880112,57.902465132184034,46.33921097867452,50.54407145053075,16.966999746686014
86.44329845491055,29.336682896964938,47.53186249969592,51.401537496883535,31.215485073002796,50.80097932395774,45.41408859491364,31.44241243269517,48.145171995207185,80.68133204530261,18.958970970958006
19.829197024354304,30.363488545667224,50.85638626065179,48.940232312948226,48.17969235929807,66.65557708580944,82.7614841745796,50.922415616109994,38.88291173892689,55.35443586958715,44.22344069890327
56.96253716510714,45.214413301330296,45.7219497644051,22.07558398492195,59.01346516223212,57.28990016145874,47.258383598407285,59.87910561151727,71.05014575176222,52.78498041208594,43.0888574462765
52.361189238313955,59.71663369385551,62.52218099202286,56.56558674975709,64.24216542829676,65.3487604159601,52.24498044965389,29.52018096026517,70.34390904929828,55.070566191640694,56.11747919122531
32.9945033176782,61.04215541764797,72.6458758669363,49.36985174148124,53.08578591726768,31.949945940887435,62.811869694946495,67.26761079014526,52.82467940817784,55.9123025280321,46.1775947233667
54.49883978551156,47.25529795561223,76.53086151648283,77.90201455614347,66.93693677548366,49.937523780429444,48.7008350147014,33.12322760558547,59.36335967114697,66.94382993842177,52.50077503386742
42.93687558395814,65.02907445894364,31.692280319932987,65.62251843910774,35.19395906125487,36.72703643625376,50.86745828242187,57.919073122178,40.778823688100765,60.651823668007495,16.51792066331205
27.472708422437663,49.805183603798646,49.59734524251074,56.45306157351462,41.28550255863271,51.4542055033667,46.29369990720954,38.76523179640623,63.78109168892158,62.414739027058296,16.419365334773524
32.97706327196376,33.61903067221833,60.890349813449184,30.952732839341667,43.855003337471494,52.67476662149586,55.69945591107211,50.071479425691,37.16520018320064,65.21783855077702,15.17313258814583
67.33385179146369,45.33003982892011,42.04208256261875,16.46669191526556,65.49079733068915,76.99621222225774,59.83173151573119,69.4116288911043,44.30091268018707,8.59913556135947,84.91856259719619
49.27063691169202,53.50544421453418,59.61324141719142,50.43986354564831,82.35410899478899,56.36066060354528,47.412940560790354,58.20970848648591,19.786040033006778,43.97267284907157,49.404788160333275
66.72261924534241,39.90441394407858,54.27662713509703,56.08349762936182,20.238016355339184,71.42327649375582,58.084576250168126,56.2249565279603,43.60344117533316,60.293323451792546,31.823619512310664
48.72494715993928,54.998541974311365,51.568709076005156,52.53785784550914,75.61206058784964,62.143939900100264,40.20042933942825,44.68532357555708,34.37477823851677,58.30054697819629,45.384136818029994
33.06735443555343,57.86775815227738,69.35354748265394,57.250051111853665,36.50815990762029,49.010389719532164,51.87788654895131,57.772655716786936,32.31185486713933,50.04805562438083,24.9808448551944
58.86619465718442,52.70755895380555,47.58569508025477,53.50139094539773,56.78703121761548,51.80727906709161,64.00915729965472,41.84750212621352,60.01213785667765,35.353113275771406,61.4475589026994
22.120125346038503,42.1290546934981,86.54378439272175,55.734302534227794,35.709240442954744,57.11159746575688,47.19759773871283,69.98340717705354,47.15948438400014,44.684302188196455,44.611867698612514
47.63875047787205,38.74402806551975,57.86268508290318,32.48751043040244,54.524138922259645,64.15148192846834,80.05358272125895,49.494506894370986,45.148342171146524,32.684054859404725,63.280140471512766
50.15216724734739,61.05301624864882,59.3579618165745,50.37374166657691,64.76589241687724,50.983351298794645,30.14719535911415,33.388327571389794,36.919757742845775,39.902869373777776,41.43286370411563
45.623955183096285,50.219631126944165,60.20942015179409,33.570768051501894,61.79075325419282,45.265147824125656,48.669411745130525,67.53461188678823,60.59736166754854,19.369914624814076,46.423444458665834
68.51287448047452,38.74165856748039,44.932964848839795,56.89345117454331,36.953399908983094,58.48026621676339,29.804180279232224,36.968508889577954,65.8203716916308,77.31407953496414,17.683436243337127
41.91230958028308,48.98718816772607,52.32947481624214,64.1643233783303,40.908035028783594,66.52293788810381,58.54359639575557,54.05673987651484,41.62602127941403,52.39875337232044,48.59528816547953
37.95868565888073,44.39268065449847,37.29213874470877,33.41036131482936,60.22045874687206,47.60587915274129,49.34215326953571,36.74231270533246,55.94593718180484,45.89939758799503,14.453679568067015
51.3580256515277,39.39271873913215,41.962216253948675,47.52690627925016,39.75875916226552,60.71123064295494,66.64636321875649,68.26924524016465,49.153916557072876,42.756132643622884,47.20027436856168
29.90322720634111,69.96305499605648,35.78342110718839,49.16689509534431,24.479035686321165,50.498512252192626,43.73082015709508,37.32065753424701,62.2028197330247,29.40237006018093,16.868630684292178
61.735556747323116,18.433513874355498,64.381969291792,76.52623024613887,54.92920998186522,35.31501695786783,54.87456111765622,65.27596411643053,42.912202666076766,58.933197527865474,41.94862593009963
55.260058876159135,49.97605397727377,59.23025915209919,53.85670444374529,35.36999881928425,49.39210871318637,23.75556125948002,39.930854983205606,47.08508828062764,50.269994309267155,34.446708756588876
61.65372116419883,46.95541138009407,61.3904810932406,46.88299926282259,58.37771656444992,54.706720088195084,47.54213293343979,62.75927462359919,53.80830506450979,46.49262707315545,50.28885940958203
36.980210182354405,47.085451217066414,48.88374828834973,40.38418051926256,36.47163822118756,46.855811554552155,52.3679204075754,39.27718516973009,45.15230433643457,59.243335766742476,14.151582453879264
39.18735282990219,52.55481869521632,25.68841002762031,43.82111275056539,50.01444232229242,51.450901934650936,34.19638911001212,43.752790281596724,61.47063819351024,51.62736333614336,29.173256439391448
48.92180129675842,48.38963384038291,75.69729716308203,26.111608330710727,47.69210664568485,58.025059437588,57.45996194448526,54.06569507016656,64.72622330114635,43.93969358811895,51.37626818858637
61.406429078851076,6.728867584090567,55.352472197111965,17.092280344101052,50.272695401144574,65.20825304936153,51.81366314597318,42.251606834293106,51.15269958493423,66.90751707209442,16.349310654428717
68.44965396054586,42.830399342879716,50.29525426685368,58.39499489255255,56.74367445640215,78.57936683264998,52.191788484040394,42.58799188535275,33.548147772410246,31.140930027319776,65.50374631590844
40.58164912999068,50.185068246146024,66.01275323991301,40.95198529865002,69.83127024557595,32.719199868137316,32.26274663683024,60.0656881394732,55.27000968979038,31.079192026768755,64.56381709346375
46.38496250110949,42.19092218622975,57.97983983364446,53.765213074399966,56.301976006460784,32.893323416382856,37.641126050552906,61.22174034795434,64.3044959690403,54.05191569397784,62.5892697044612
36.53662844452265,38.76802142854531,30.504695493217348,40.04242330818966,62.58012762448703,42.23533546578825,57.13600141428737,39.947432252074854,75.69206037753665,67.65791458867403,31.41407336469469
25.662111466122006,29.99040831674686,34.806973674686894,56.42661892704533,47.952948415456014,69.10205261674751,44.29340582650323,37.809530750837176,66.84891136788622,52.80674043599336,32.74863999123887
59.522919666274696,41.691347461828,64.03658941316782,68.49838130945052,54.948875172788135,47.24396319874725,58.71482007708272,44.313032463989806,54.11511743710218,48.973894024778986,50.92445197258346
47.88012724669372,53.04266799785287,67.72335630798267,27.810275848453998,81.98563434996782,27.64230213823444,20.42560933053774,60.94546927858053,47.14150791799713,68.11408330852004,30.572219927612355
49.07688936703495,35.786374187302165,59.731171021005935,40.55051979791441,40.37808296991814,64.54135798718798,54.536104057445776,56.99351810273095,78.90999290453074,36.31719644788287,48.84715285431312
31.93809919837246,60.04538116543047,56.447884212509315,24.485723925275217,39.83322064215471,69.18708205753603,32.28170230541052,45.30728213229195,81.44100065778382,63.55469911671619,38.58502692533719
26.40649910498172,33.686478680115464,46.36139739064537,47.18714862845882,43.74345454330681,38.253920496303984,69.22988589843682,42.26419179679939,42.64496271338758,53.355424615535284,12.852865255324444
44.860570587350594,38.60776746281352,71.98071820098758,24.45065882037197,46.9169845516519,42.71478154586092,42.84750532254512,47.89176890167812,72.15362788146817,31.14979438845953,65.83846787340467
52.17090477189934,36.66613362808102,62.909630774382165,31.70341495768322,39.32840919819097,60.70514798332424,48.94836367095898,51.38065143322624,50.75855699691038,64.3210141645546,22.394215146093625
48.360830657848425,48.824012399496056,54.74470375507614,38.378890957219184,39.72063920899213,89.17051140270183,42.65436831497437,61.09978872703592,61.59495497628824,64.99043373954346,50.49070675823937
21.747050619213667,54.43790241131396,35.494200111538106,30.915007248404546,49.711854139762,49.78005162768209,53.77135537760795,18.695517850895445,74.95843249858626,59.95863684898784,11.656010721828366
75.10917683523878,46.45843008792468,54.11832994193257,46.23697357112129,47.98070769650956,42.75716835260102,45.71205989747441,43.679674350879424,36.732909545107326,49.30326744331283,24.01157469623315
17.526115195964337,44.248112275479244,63.48181699361809,58.23116614094464,69.93936856906153,52.26418388680866,70.22837219960716,37.65166819216119,25.798585391903895,58.1687752602192,43.105560103279394
33.31129493919212,54.93922266913201,71.91508697379435,80.92797682326524,40.13526092466379,43.986188955608,50.15622203105817,51.14303351392476,53.0413786161173,54.29026851457308,27.42801812489103
45.322783757538204,27.4765150100862,83.7083492237851,32.699625019775866,75.56958527184047,58.638030838607115,45.939281973310756,41.457582979823634,58.983145546792784,35.99139290763317,29.443166564878894
47.623188140618346,23.26077969791794,57.6085880268846,40.97298526856109,23.38015369093599,50.427326553599435,44.14603945462498,36.58803804903749,46.120599392783305,49.845816965329035,10.57881774581851
47.73241764125974,62.809998335537145,55.02874249452335,38.91679616401653,61.46469031799814,53.03018205856552,66.95989091228842,34.686075602818036,46.45564349211215,35.73156980463619,61.060480783738605
35.02454208311446,40.31608500677097,25.67318711446423,26.515729090228994,37.22824451047738,48.16742222950298,49.44710142068969,36.55919909954245,66.77690983188688,81.92029386000503,3.750497281130616
25.49917816843769,29.98250245144935,59.393420995170864,45.41413732457051,61.7591596462593,53.08479016260651,54.92056396785133,57.773858326346115,48.91216695665943,60.82317785285842,18.58496091325852
34.108933237656395,43.738435344930174,27.407490533279173,32.872150320513285,44.35558065552654,33.52357112718899,25.470537608002473,66.0679787992779,48.33292570464561,47.62736989798356,43.97026522112203
39.66008219934993,24.522850974463523,54.386207200526705,74.41351204815717,42.68322393419272,58.494448108491945,53.91462923103105,39.421190591797306,73.59305425663187,68.6201304428183,58.52782684082135
51.698455435689205,58.956527427289984,58.72107601502492,32.932025483043084,54.26184293691345,70.89653234715186,68.40978267106804,57.02605739594206,79.37683506529905,58.53285015003388,78.39973604066626
52.212431323718114,72.14548376536835,47.29372111358228,29.48281207163984,48.16913532991672,34.27410571448713,49.87543521503302,51.96029171239598,47.75984065944313,40.348440364183105,40.176711696575076
35.62759035727912,77.97697396947643,23.056712983869367,57.68745501578976,70.35741576099662,44.046782772838114,46.97542894276269,50.46624159613751,36.42160914429877,52.53205493358244,38.47587316739968
50.75356786009431,42.752893676062975,62.64054656946517,42.04340237934629,66.54662801933893,35.688162537831644,43.60903799721969,35.350799682100195,44.935782676179045,59.459760728574494,35.58160801616654
47.79706838682414,37.067228633127094,36.18279196919149,76.1893628970327,49.994635435171006,62.19765920383051,53.25010610856202,37.79858547162729,53.40832211937595,47.63313860160164,43.0538275374354
38.74167636075552,44.2999284454432,36.20572072748198,39.14899844834645,37.4665841369735,27.054862285426623,65.33501407521939,36.201195843716064,43.191335059603055,33.07175070043134,10.538341684066467
50.866668148977524,58.006922919944074,58.37971994383193,35.466670169309566,64.29930500423708,44.410655798592686,36.51011626759803,54.684125934665516,50.01037811458878,40.00234380777173,41.58455874769559
62.41323985219711,58.02976378017461,49.62705969203982,40.129039800521895,44.40092736839736,54.41933366659989,49.17591721014484,39.6641263726266,76.27687689966623,52.29882713203963,47.31794492816505
51.495622106840855,36.83234714633538,10.16668779813276,35.00746346096274,42.994007398226614,29.05229594673552,76.95320091390106,58.47199116237448,41.177189836732545,79.12161759033557,7.679283123448653
52.48094630154575,27.445123043295382,51.37684159034232,33.288478303612145,39.02116732405093,57.96518429167284,68.34643847296185,64.86506016650696,50.488406217920726,79.86030037160721,40.91229696585983
43.895371143672456,43.0436607221527,57.84253146469924,36.1012687755384,63.869081540875214,53.84285598449756,50.848239768034965,60.92453125511924,49.36888383264007,43.36809429314554,25.724258618721525
2.651577788509138,43.25296585000561,52.971965567218284,50.39784939553004,65.89291035322195,43.33292830583773,47.42321842445569,66.40730097361723,53.93174962738626,61.50450096192216,29.840193071092642
13.875533760098477,38.78432123490552,47.84876744188565,42.04560855246221,53.497462860637754,61.71236792550101,29.45690205847558,46.18937826119605,60.175121189488024,46.46279762403175,9.421143690721872
57.672916501234674,53.88999249979648,67.53698156828317,22.534637324257428,60.72283657438524,56.77246191102389,47.76148388555946,55.55874981906541,72.00917851832526,56.87177441055004,50.278075923301756
37.13465334222564,55.96419797592084,60.73911763040962,33.48396808355036,45.93261211329073,30.151637393142494,30.44461601232606,32.85488307875345,59.40608504384883,69.19021912238222,25.28112866072761
60.50735283166606,50.626567503937046,41.498921617925774,35.33223307417357,49.00149149929521,35.150255406920294,37.769491178597804,48.20099781222241,68.79901945990142,59.039112743203084,60.079919137137104
49.43463450939985,61.21205695041898,34.49429240138005,39.06313383664015,68.8211837298357,63.83687732971346,66.28349600209856,16.609971366251216,57.37606594825636,65.10470069826962,47.92171938856063
39.717172468387055,4.14006325081867,65.5158643750757,39.62952335386634,42.909958771758134,40.87135276719617,71.60660509554046,34.735347211758295,56.493859748904164,46.23394934128209,15.230938026362677
46.06637011823377,53.76340100798826,25.555766261609,62.1415144369478,61.81247245772832,45.91118386733817,61.5263589401822,52.23600321321571,60.410397457060036,37.399872937648695,71.44951916975214
68.95111613714255,46.62620752570897,45.05093196297508,31.994946680561153,49.67296489284511,52.473770910791394,71.32699141379094,53.386635206742774,29.09257821732426,39.812096093853164,30.953378516387865
32.27380606021888,49.73690792249922,67.0472291324771,18.934521356473525,59.41713210265222,35.39796790837696,57.778993723915285,24.099829059467908,42.63706352574449,67.7166449373155,13.957662705467111
35.41982008188006,61.0270550294742,41.92878362956485,53.47904777948634,68.08435198614701,51.38924648700053,32.05372115627082,45.2120616037267,59.98362711073584,44.30774875861,38.00734209837293
65.93519358408014,37.38989285601494,46.172331310147385,51.12171248078767,64.61886137091966,59.40078093470711,63.91342403574134,32.564146002770315,21.760521633669363,37.09528655439677,57.74881721017735
55.212042371349156,30.82346343132942,44.04421982115796,52.36911127618844,30.38034215886029,35.38187404632795,46.25037491346691,58.86471065700214,45.39935320393316,60.24882155960831,28.578541478004265
52.229493522006635,51.62498438419163,66.62185145023443,61.13398533581405,40.838035975706184,69.84231511965746,59.40560846852661,61.0040397129737,61.36265884969574,34.44347268578366,87.50042738879219
42.755807500273185,50.302184735773835,49.257575850575144,65.41476618010478,54.08775455412756,36.601643443847884,35.53608740142441,29.94740521517541,50.917244710684585,28.18708267231772,34.33214187291224
66.65305420398307,46.13728820669362,51.288352880159536,74.42727822073496,72.77858824955896,70.18464426920038,45.994656340820896,44.2065893869297,49.110444037705456,40.87703886165791,66.51896088251952
37.59481016909995,56.58604055084031,60.33969809686642,34.62632015000815,58.326767633313914,59.90595622542726,35.86916993318924,52.35000761877456,52.963278464282304,48.304527447117664,23.38624170435111
56.553857752015844,42.82200246672824,23.46303026498587,56.63046146376174,34.356122400455575,46.63342528172215,36.21455302599853,58.565247622524154,56.525658034093205,57.234423523293955,56.908851689290294
31.833402673254913,29.586281273514192,51.69343452727664,59.62523326568624,100.0,44.162183562657056,46.13305914271601,67.7730925256819,53.46911558719001,80.44665289901833,55.63658452467226
53.990017917673995,57.78365403882003,58.99160775297552,60.7702985466652,45.189831232594095,58.73681673433716,66.72881552648359,33.3105846770174,49.78160935724199,49.35001907469878,54.6609061924331
34.93608490989267,28.093184723618375,62.302782888288164,44.9733064705493,32.669888850420506,39.775318660318874,50.72991456436844,60.129613268029615,64.11088772277577,64.23350014085108,31.012129956016114
65.15414360725137,37.03681029545655,47.450062643595025,36.886492840007904,59.62600245554726,57.74068865343025,43.94338740550226,34.756663798573776,29.766388415548068,55.64688894557849,20.18809657865381
46.89175668999068,42.36053524588469,55.30294258975261,57.315002796586455,37.17138639176219,48.27844578597373,61.29402674476788,31.72083144669032,50.76244567146835,40.96969449637914,24.162127645436698
37.44532932585364,38.084273727967144,54.97501038312013,52.58974736884397,67.49235447459,44.04670651348899,53.17226526955994,69.43505136408044,53.203739102754476,35.7202933203085,69.96991962583817
48.81776669340355,36.87074319127725,53.32617323966369,63.27936729795073,33.553447039621794,44.67587428895761,23.975528291269637,58.23474686173849,70.55428279254834,32.1356728473563,60.64324115634192
56.1410278401812,33.39226046061234,63.30323924181863,30.145297876050996,56.3177897020962,60.35344675523196,64.48040544479672,46.32869356308248,49.22045747215006,62.98214543795535,29.12600566259369
22.64018286887764,50.78295877245884,44.09144140823602,31.159122766746222,72.61392880729883,62.569043278264644,53.915139335430155,43.55276266790361,51.6201778787896,28.07140408704023,50.71304130617269
43.777604823127675,43.7174753696791,51.404566371493296,12.17273676412562,46.16974045432141,61.010749832971,52.5491893151476,51.75023187443053,53.17817961526047,70.42270199750568,18.48508861190854
40.41276097566199,47.151766668036615,32.52064725348364,59.09786675675013,78.05130208448931,64.65706431969198,55.054233338896786,51.40076991714891,98.5064182308309,24.513447377570436,80.44219788696809
41.35419529825899,35.640552195706476,61.83050251688401,53.59688810316231,36.67617250271073,60.35838961415186,66.20766576612665,55.11320579586177,35.555553522626525,47.79425480654492,27.734886251575613
44.496324293644285,43.670203074488185,49.59037648218871,30.734987823117443,52.44247630492137,44.75305421793629,44.35663784643049,61.89166626820185,48.35781670929127,41.82266110954529,16.89626278874835
41.97485331342817,43.16510404303785,44.92948521458322,53.87429738822285,56.79943466445159,62.17958658698603,23.03150677701884,50.59128228128385,48.69356726075994,44.688043481963426,34.49389545384407
60.89440489190822,43.18223329591758,23.97305697153239,54.02254654067481,65.47310901714394,47.94015184807062,51.26479869135305,40.56828799000179,48.69327758820974,34.03364184221778,48.8306808452227
59.84717957301986,49.93417628011751,20.178095238754587,40.73031043269695,58.10406137492527,40.961148834458264,18.790508049701085,52.29885304611342,31.047620277521492,39.215485718243386,23.783753682325404
43.44221131065261,48.61403117382421,45.32666511673895,74.92842323248948,59.84057383524477,44.81748804075408,35.68749064963055,33.51315250277278,57.80354653350718,60.32266447432776,35.911698750243396
32.06283984639867,52.10216750941559,53.636582054323476,28.96512375908193,66.3855897482685,37.71264667386902,65.63058309016341,34.83256828447666,63.78285217207696,23.193113938149338,23.742662247222366
14.36096554387121,31.684968712017735,54.3471650592892,28.241687145404637,56.380495773070635,47.09511706776435,69.60213660184306,55.147218304218995,47.93042624585769,52.097526749696364,15.224544143631396
61.19986352152171,66.643760896146,61.64279740349229,50.603831059508344,49.1572860175749,55.75711958732149,28.007440254812728,35.519385430220865,75.68351526844404,59.96013520555541,73.9796076406004
30.728088385848128,76.13817541331149,39.133594247588555,51.22530408434004,57.93980185007288,49.58707799620412,60.688281778895956,41.71405231331746,67.34718723918664,63.99758533830633,45.27539970913037
37.281763720446634,50.171602919749844,44.25993005826867,58.71657647992349,61.68629097117564,56.15858065043038,22.995576395443607,36.04260191122173,48.504678942517785,32.491606531599224,34.06020447966395
58.429158033434405,49.8242582764527,41.229846971923656,61.15114264613969,54.27314427456507,51.50819720009642,46.64002582479688,46.4653151469028,58.26537822734147,47.38754726195554,26.018953396022532
48.965077028465075,30.33230071670175,67.11699948792061,49.71527181361257,56.40585790646282,70.56026589132472,61.7631389837286,55.524926360530436,36.71961702971196,45.755699598556895,52.11641482704642
40.042197791446625,15.657313810598705,30.319331295681827,42.91984107496749,56.473029303221445,58.853434558005006,51.7052221743925,35.297351679780974,40.74579960967118,37.63838950095044,10.650459683472821
61.129357211190104,27.909566868881324,48.824276630899206,49.84025197316151,32.928710595303286,21.233024510491976,47.79690176295399,67.36803092245839,42.06370573695104,57.43281903798936,27.181866084215194
59.33728221766713,69.90576109134048,39.62230040099497,49.33513461371357,35.12128257999934,32.082739754080315,68.38766384204101,61.87190827313571,64.98340644093088,52.101591193214325,47.03128219844879
20.753430758687916,41.28893895585824,44.83352789095045,23.93387410512247,66.21088029218464,54.01674856830848,40.43066019016589,53.25196991879027,62.966179894860254,72.63731454590128,27.99896858855701
43.53747297953795,50.08330556325252,60.551806392759275,72.91533869135299,57.23064928597045,36.283351496007185,42.01933543200475,62.78545349322342,49.62274145539281,51.66223944370588,68.67978805197194
70.02021336910198,25.14851547915658,80.91228777712935,34.74080454993489,29.98775598478396,59.41617780126672,53.55775410201121,38.163720059421934,64.02890027383965,26.419114921671177,31.955939354320535
25.76406858473856,59.10436072149048,47.35050609525104,21.597264261161964,66.24551395983038,59.60065795319365,73.53373916131203,53.614515173963376,44.87594623747857,63.803431267353474,45.35710899559683
41.53954621370726,50.23377371475283,63.48316068016542,75.32296916848532,64.05986462650192,57.688147504451436,34.89099925715081,57.9344061844757,48.8470014817943,32.627691100748955,57.76452580059179
40.49653401317192,58.31276419259067,45.15801834972629,28.201741170054234,69.27558561361231,58.546270555265934,60.60228948605039,51.221578803542066,60.101674647592475,27.698264152656172,49.52442655712499
49.81829867956419,43.59741839749539,55.364925402339516,26.954277716761606,68.02552397927671,57.50944435781054,44.29712917499712,56.67052144164574,36.701969191294914,79.02463647398726,20.307107537650108
63.16705697538614,40.81647231167015,66.51884242984181,57.95051821109536,61.19128505937154,56.301023015152694,40.831448198286964,37.16460558957011,42.553840410991455,30.067005178230566,30.606206682334786
55.215979501233804,28.84422418659988,63.4142100145791,42.436816478895636,60.85990175779848,64.28158306394671,52.66850633793618,42.50644969389841,53.8206737871452,43.954362364676584,47.62457107285754
32.07563487751764,55.80936873093288,47.907856751984596,46.32223733129497,39.40841123075763,70.27941299252556,47.716889915391334,56.132218403493084,52.28535056100784,68.4303744603712,23.38427434608618
44.058458649161274,71.09832633140452,36.869195058998585,22.256650484141456,60.55591762367294,53.03489625300216,52.79352716730339,38.94345332965284,74.68605623302133,34.38478549067393,44.834491859238476
54.37896007914913,60.12658394807615,88.97782691006006,37.115205670194854,49.64503770009909,57.215753256191114,58.13561325350128,51.5358960466314,75.49162470729695,44.244302417869676,61.22482709084365
53.59166339877515,27.41003056723812,49.28575843485445,61.167091647899916,46.609939427965365,68.57250922637051,59.12351650939556,64.02712859429485,54.22179000188675,37.97645134519175,77.34397242274291
55.90164586684692,45.518675076683394,50.05074520079547,42.499913699008204,49.319224915454654,73.59168104592747,72.30809701839517,34.39559096055283,47.85770835532261,62.59870651568752,53.27410652312108
69.62356964590353,56.2248322623947,53.29202906757923,55.697871195714086,47.27422517525528,69.15176202339093,47.48034404853591,49.80844299242143,48.68406027182568,55.480023412750235,54.31533063695382
41.52262633260666,42.45506238227949,46.82659091876914,47.3601788302901,49.216083240566356,53.08903216928241,51.0930005048533,30.143617989482447,47.270858612557035,68.73055125107953,16.401681104358836
62.6403471868595,49.597467477881594,54.973177026399846,70.70172946045648,55.12425434703272,80.69214370018285,57.20743058100969,48.516961465106846,56.16889535972066,57.613459508664356,61.68738871065697
16.83225668833864,38.792425967936836,27.141135738496715,25.791826614377317,61.7102585889842,53.43781288535509,32.36104008099736,62.82597832531137,61.31718927632496,22.295057786502966,51.64888625707571
34.84993191422858,23.80407736475433,53.20445533079844,45.336214455312884,53.66431319480197,33.59708557479457,36.65896254706799,43.94112361787703,42.688156806080016,53.925991577178834,21.718468480907376
56.532189900275085,31.610750389805776,43.8665438059644,43.96969830251179,75.90708264126097,67.38070197523768,44.42660112632933,55.271560835211254,58.97533734790484,58.58025916411573,63.00553550747126
43.86860549063651,48.87935177001601,58.86997333641841,62.640447861134376,43.83933623207645,43.91038838178855,51.5197409176686,60.92257598360965,68.98133071121364,33.04385318474737,46.258003597731474
