burnout_score,emo1,cogn1,ERI1,wp1,auton1
49.554881837994984,50,25,100,100,100
15.622344802291561,0,50,33.33333333333333,25,33.33333333333333
64.92094202026547,100,100,66.66666666666666,25,66.66666666666666
52.6719490713229,43.740610916374564,43.759389083625436,66.66666666666666,100,66.66666666666666
63.93165808603773,50,50,66.66666666666666,100,33.33333333333333
63.58049188746492,50,100,33.33333333333333,100,66.66666666666666
15.270777365252655,25,0,66.66666666666666,0,66.66666666666666
14.485952524679815,43.740610916374564,43.759389083625436,100,43.75781836377283,100
36.6222509452497,43.740610916374564,100,100,43.75781836377283,66.66666666666666
23.917983755986086,25,0,100,100,33.33333333333333
41.329155454474424,100,25,66.66666666666666,25,66.66666666666666
15.179947461033539,43.740610916374564,0,66.66666666666666,0,33.33333333333333
44.5061699932141,50,43.759389083625436,66.66666666666666,50,33.33333333333333
20.906562634128488,50,0,66.66666666666666,43.75781836377283,33.33333333333333
24.507481268002056,25,0,100,100,33.33333333333333
34.800243031577736,43.740610916374564,50,66.66666666666666,100,66.66666666666666
37.49613484521848,43.740610916374564,100,100,43.75781836377283,33.33333333333333
59.10423104011723,100,100,100,50,100
14.547738169549712,25,0,66.66666666666666,50,33.33333333333333
55.37831445398398,100,25,33.33333333333333,25,66.66666666666666
18.317937684028102,25,0,100,0,33.33333333333333
43.41814275948247,25,100,33.33333333333333,50,33.33333333333333
18.9183534532357,25,25,66.66666666666666,25,66.66666666666666
47.05418781589958,100,0,100,100,33.33333333333333
19.367985800590084,43.740610916374564,25,66.66666666666666,43.75781836377283,66.66666666666666
67.52272463339446,100,100,100,100,66.66666666666666
25.12108113533025,0,50,33.33333333333333,25,66.66666666666666
5.673479413882175,0,0,33.33333333333333,50,100
19.6834916557819,0,50,66.66666666666666,25,66.66666666666666
8.421653327314994,0,25,66.66666666666666,50,66.66666666666666
22.098575108753717,0,0,100,25,33.33333333333333
66.24375874163529,100,25,66.66666666666666,50,66.66666666666666
60.193184440536754,50,100,66.66666666666666,43.75781836377283,66.66666666666666
38.54070433770661,43.740610916374564,50,66.66666666666666,43.75781836377283,66.66666666666666
51.38902515915617,100,25,100,100,66.66666666666666
49.46956441864408,0,100,33.33333333333333,25,66.66666666666666
70.61160747917344,50,100,66.66666666666666,50,33.33333333333333
30.894084714404638,25,0,33.33333333333333,50,33.33333333333333
55.29771901951756,100,50,100,43.75781836377283,66.66666666666666
3.592020578489292,0,43.759389083625436,66.66666666666666,0,66.66666666666666
28.91958657130428,50,25,100,50,100
73.8019125912796,100,100,33.33333333333333,25,33.33333333333333
25.51985759034808,43.740610916374564,25,100,100,66.66666666666666
37.09719844695745,43.740610916374564,25,66.66666666666666,25,100
26.032893096512183,25,100,100,0,33.33333333333333
28.24003394145654,43.740610916374564,25,66.66666666666666,25,33.33333333333333
62.583417603639376,100,0,66.66666666666666,50,33.33333333333333
60.5286558127319,100,43.759389083625436,100,50,33.33333333333333
46.163886152031814,0,25,66.66666666666666,100,33.33333333333333
48.74219226556134,0,100,66.66666666666666,25,66.66666666666666
44.386447960069866,43.740610916374564,43.759389083625436,66.66666666666666,50,100
22.61088788718593,43.740610916374564,25,66.66666666666666,25,100
34.66522354832069,43.740610916374564,50,66.66666666666666,50,66.66666666666666
29.893984612941118,50,0,66.66666666666666,100,66.66666666666666
42.695773186183835,100,0,66.66666666666666,0,100
71.39406587538784,100,100,33.33333333333333,25,66.66666666666666
7.385229677801964,43.740610916374564,25,100,0,100
49.52194611630716,50,50,33.33333333333333,50,100
25.60389926668035,50,25,66.66666666666666,50,66.66666666666666
23.164535933107466,43.740610916374564,50,66.66666666666666,43.75781836377283,66.66666666666666
66.97062009271491,100,50,66.66666666666666,25,66.66666666666666
68.614171001812,100,50,66.66666666666666,100,66.66666666666666
9.708903136738957,43.740610916374564,43.759389083625436,66.66666666666666,0,66.66666666666666
29.89866574851313,0,25,66.66666666666666,50,100
19.304612064488655,25,50,66.66666666666666,43.75781836377283,100
27.464284755478413,0,25,66.66666666666666,100,100
45.5162122840726,100,43.759389083625436,66.66666666666666,25,100
79.96689112797625,100,100,66.66666666666666,25,66.66666666666666
63.07306022348353,100,50,33.33333333333333,43.75781836377283,100
22.579475887269915,0,0,66.66666666666666,25,66.66666666666666
45.68294724683399,50,25,33.33333333333333,25,33.33333333333333
21.76744467960529,50,50,100,0,66.66666666666666
34.76135037591651,50,25,66.66666666666666,43.75781836377283,33.33333333333333
16.581762321367925,50,25,33.33333333333333,0,66.66666666666666
26.41792299446979,0,25,33.33333333333333,100,66.66666666666666
33.06712439999587,43.740610916374564,43.759389083625436,33.33333333333333,43.75781836377283,100
29.43672086630137,43.740610916374564,43.759389083625436,100,50,66.66666666666666
84.30714548237466,100,100,66.66666666666666,25,66.66666666666666
52.722797855445044,43.740610916374564,25,33.33333333333333,100,66.66666666666666
54.14685539464994,25,100,100,100,66.66666666666666
83.38476839791004,100,100,100,50,66.66666666666666
53.09271598802993,100,43.759389083625436,66.66666666666666,25,100
35.39501553837908,25,50,66.66666666666666,100,66.66666666666666
55.40528020341824,50,25,66.66666666666666,100,66.66666666666666
30.920256761793706,50,25,66.66666666666666,43.75781836377283,66.66666666666666
41.24300562498247,50,25,66.66666666666666,100,100
34.94553527932687,100,0,66.66666666666666,25,66.66666666666666
26.64301844179736,25,25,33.33333333333333,43.75781836377283,66.66666666666666
75.75783331851152,50,100,33.33333333333333,100,66.66666666666666
69.27982664263354,100,0,100,100,66.66666666666666
22.9833466548203,50,50,66.66666666666666,25,66.66666666666666
37.16968864556897,0,50,66.66666666666666,50,66.66666666666666
22.350190373007308,0,25,66.66666666666666,50,100
36.66578460662663,43.740610916374564,43.759389083625436,100,25,33.33333333333333
63.96990885094879,100,50,100,100,100
51.54628599394818,100,0,66.66666666666666,100,66.66666666666666
1.2200233831240652,25,0,100,25,33.33333333333333
66.96395326281315,100,50,33.33333333333333,43.75781836377283,100
20.12021151084356,50,25,100,43.75781836377283,66.66666666666666
18.945173167473143,25,25,66.66666666666666,0,66.66666666666666
45.2142599103054,100,0,33.33333333333333,50,66.66666666666666
55.44015377678223,43.740610916374564,100,100,43.75781836377283,100
63.34133450851879,100,50,66.66666666666666,0,66.66666666666666
45.41346856190224,50,50,33.33333333333333,25,66.66666666666666
5.822429459674723,0,0,100,0,33.33333333333333
11.663064994699248,25,43.759389083625436,66.66666666666666,43.75781836377283,100
25.134515106780718,50,25,66.66666666666666,25,33.33333333333333
1.1847848021289795,0,0,100,0,66.66666666666666
46.008303841505956,100,0,66.66666666666666,0,66.66666666666666
36.70143622305851,43.740610916374564,50,33.33333333333333,50,100
39.31854122630422,0,100,66.66666666666666,100,66.66666666666666
37.06395369392466,43.740610916374564,43.759389083625436,100,50,66.66666666666666
41.937777548641996,25,50,33.33333333333333,50,66.66666666666666
55.21744336236232,43.740610916374564,100,66.66666666666666,43.75781836377283,66.66666666666666
31.84797299781437,50,0,33.33333333333333,43.75781836377283,66.66666666666666
40.94978661436499,25,43.759389083625436,100,100,66.66666666666666
14.705532586907887,0,43.759389083625436,66.66666666666666,50,100
40.73318515860753,50,25,66.66666666666666,25,66.66666666666666
25.824951802527718,50,50,66.66666666666666,43.75781836377283,33.33333333333333
19.774607004470496,50,0,66.66666666666666,50,66.66666666666666
45.289108790314415,0,100,33.33333333333333,100,66.66666666666666
33.56053656845956,50,25,66.66666666666666,25,100
23.80367166020594,43.740610916374564,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
35.187680509862034,50,25,66.66666666666666,43.75781836377283,66.66666666666666
22.52994814555342,50,25,33.33333333333333,25,66.66666666666666
46.853690762877676,50,100,66.66666666666666,50,66.66666666666666
49.362278526256304,43.740610916374564,100,100,25,66.66666666666666
23.544792204260908,25,50,100,0,66.66666666666666
69.65054638599487,100,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
18.948514590571765,25,0,66.66666666666666,0,66.66666666666666
48.07126023536675,100,0,66.66666666666666,43.75781836377283,100
64.31948079453018,100,25,33.33333333333333,0,66.66666666666666
70.25614842567597,100,0,33.33333333333333,100,33.33333333333333
5.539372790155701,43.740610916374564,25,100,25,66.66666666666666
53.297957785218735,50,100,100,50,33.33333333333333
32.911040989878416,25,43.759389083625436,33.33333333333333,25,66.66666666666666
17.70806842274369,50,43.759389083625436,66.66666666666666,0,66.66666666666666
25.124612695511956,0,25,66.66666666666666,25,33.33333333333333
38.4920525158452,100,25,66.66666666666666,25,66.66666666666666
76.06480839278396,100,100,66.66666666666666,43.75781836377283,66.66666666666666
25.581793681020944,0,50,33.33333333333333,0,66.66666666666666
18.300897678835668,0,43.759389083625436,100,50,33.33333333333333
31.222023631769744,100,25,66.66666666666666,0,66.66666666666666
48.14850432288822,43.740610916374564,50,66.66666666666666,43.75781836377283,66.66666666666666
41.23376833486964,25,0,66.66666666666666,100,66.66666666666666
26.847509475020793,43.740610916374564,25,66.66666666666666,25,100
67.21043988479335,100,100,66.66666666666666,43.75781836377283,66.66666666666666
79.85975188292502,100,100,66.66666666666666,25,100
30.506742860840973,25,100,100,50,66.66666666666666
15.678566974351472,25,25,33.33333333333333,43.75781836377283,100
44.90254551358247,43.740610916374564,25,66.66666666666666,100,100
55.884493739967674,100,25,66.66666666666666,0,66.66666666666666
10.918909869937693,25,50,66.66666666666666,0,100
21.07394892989659,25,43.759389083625436,66.66666666666666,0,66.66666666666666
34.10965301527356,43.740610916374564,25,66.66666666666666,43.75781836377283,33.33333333333333
27.35747566211315,0,0,33.33333333333333,50,66.66666666666666
9.558677610508926,25,50,100,25,66.66666666666666
43.65245974244605,100,0,100,0,66.66666666666666
22.815233337405996,25,0,33.33333333333333,43.75781836377283,66.66666666666666
46.101316865289036,43.740610916374564,43.759389083625436,33.33333333333333,43.75781836377283,66.66666666666666
28.980279547410248,0,50,33.33333333333333,0,100
42.38144312625884,100,25,100,50,66.66666666666666
19.14150361034669,43.740610916374564,50,66.66666666666666,25,66.66666666666666
28.101181156633995,43.740610916374564,43.759389083625436,100,0,66.66666666666666
20.616843966747282,50,43.759389083625436,100,25,66.66666666666666
50.247172775226986,43.740610916374564,100,100,100,100
17.1883151933783,0,0,100,25,100
66.57608463122764,50,100,33.33333333333333,50,66.66666666666666
8.645831939679791,0,0,66.66666666666666,0,66.66666666666666
74.19236703125941,100,100,100,100,100
27.802200737293354,43.740610916374564,43.759389083625436,66.66666666666666,50,66.66666666666666
0.8107472373698776,43.740610916374564,0,66.66666666666666,0,100
36.34083104616583,50,100,100,0,66.66666666666666
33.56823561999775,43.740610916374564,43.759389083625436,100,25,33.33333333333333
33.55228673636538,50,25,100,43.75781836377283,66.66666666666666
10.881787243677561,0,25,66.66666666666666,0,100
10.054191738249878,0,25,100,100,66.66666666666666
42.71901703607933,0,50,33.33333333333333,50,66.66666666666666
46.6016835525057,43.740610916374564,50,66.66666666666666,100,66.66666666666666
17.623432336835336,0,0,100,25,66.66666666666666
50.881927048611445,50,100,33.33333333333333,43.75781836377283,66.66666666666666
34.89120617792669,50,43.759389083625436,66.66666666666666,50,66.66666666666666
78.86865834710534,100,43.759389083625436,33.33333333333333,100,100
53.9073027137105,100,43.759389083625436,100,43.75781836377283,66.66666666666666
26.868750546033763,25,43.759389083625436,100,50,66.66666666666666
36.718106260333506,50,25,66.66666666666666,25,33.33333333333333
7.573590791902875,50,0,66.66666666666666,0,33.33333333333333
27.779803515791293,25,43.759389083625436,100,0,66.66666666666666
64.602680428201,100,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
72.40584936729242,50,100,66.66666666666666,100,66.66666666666666
31.269446957101476,0,50,33.33333333333333,25,100
9.218354834651668,0,25,33.33333333333333,43.75781836377283,66.66666666666666
80.59102324186635,100,100,100,25,66.66666666666666
22.031434428022806,43.740610916374564,50,33.33333333333333,0,66.66666666666666
66.49384812318793,25,100,33.33333333333333,100,66.66666666666666
30.02995903870442,50,50,66.66666666666666,43.75781836377283,66.66666666666666
47.28325185546502,50,100,66.66666666666666,0,66.66666666666666
64.18521480875258,43.740610916374564,100,33.33333333333333,43.75781836377283,33.33333333333333
78.430437504956,100,100,66.66666666666666,0,33.33333333333333
56.00446246242136,0,100,66.66666666666666,50,33.33333333333333
49.29475638404261,100,0,100,100,66.66666666666666
48.252223169657526,100,50,66.66666666666666,25,33.33333333333333
53.24222782659025,100,0,66.66666666666666,50,33.33333333333333
26.01072121733567,0,25,33.33333333333333,25,33.33333333333333
83.09874068498179,100,100,66.66666666666666,0,33.33333333333333
11.951745729884694,0,0,100,0,66.66666666666666
28.885134593882583,43.740610916374564,25,66.66666666666666,50,100
23.35277853454999,25,43.759389083625436,100,25,66.66666666666666
50.10644033056898,43.740610916374564,100,33.33333333333333,50,66.66666666666666
44.79796031932154,43.740610916374564,100,100,43.75781836377283,66.66666666666666
20.75434408421856,0,0,66.66666666666666,50,33.33333333333333
43.04265705663495,43.740610916374564,25,33.33333333333333,25,66.66666666666666
23.54215383226898,25,0,66.66666666666666,0,66.66666666666666
34.90494618371682,43.740610916374564,25,66.66666666666666,0,66.66666666666666
21.196944362843663,43.740610916374564,43.759389083625436,66.66666666666666,50,66.66666666666666
46.0494894888976,50,100,66.66666666666666,0,66.66666666666666
16.001327187746803,43.740610916374564,0,66.66666666666666,43.75781836377283,66.66666666666666
50.258064316420565,100,25,33.33333333333333,25,66.66666666666666
20.537195623070144,0,100,66.66666666666666,0,66.66666666666666
8.611798824568606,25,25,66.66666666666666,0,100
32.46826748264877,43.740610916374564,100,33.33333333333333,0,66.66666666666666
72.00385293929776,100,50,33.33333333333333,50,66.66666666666666
46.43132176552201,100,50,100,43.75781836377283,66.66666666666666
66.79479239875313,100,25,33.33333333333333,100,100
19.620586830968783,50,0,66.66666666666666,50,100
36.090129393420895,25,100,33.33333333333333,43.75781836377283,66.66666666666666
42.631374861959664,43.740610916374564,100,66.66666666666666,43.75781836377283,66.66666666666666
37.97127115008016,50,25,66.66666666666666,25,66.66666666666666
41.20519060839463,43.740610916374564,50,66.66666666666666,43.75781836377283,66.66666666666666
29.617705186104768,50,50,66.66666666666666,0,66.66666666666666
23.93520741985551,0,43.759389083625436,100,100,100
22.64689090183245,43.740610916374564,50,66.66666666666666,25,100
34.332745660127394,0,50,33.33333333333333,100,66.66666666666666
42.01372775666378,50,100,66.66666666666666,43.75781836377283,66.66666666666666
39.27122139731845,100,43.759389083625436,100,25,100
32.00542137938971,43.740610916374564,25,66.66666666666666,0,66.66666666666666
39.331204925331775,43.740610916374564,50,33.33333333333333,43.75781836377283,66.66666666666666
44.61921516642341,100,43.759389083625436,66.66666666666666,25,66.66666666666666
58.9918419080885,50,0,33.33333333333333,100,33.33333333333333
15.24754383122336,25,0,100,43.75781836377283,66.66666666666666
27.049954776102076,50,25,100,25,66.66666666666666
63.076251224412026,100,100,66.66666666666666,50,100
31.2545681278553,50,100,100,25,66.66666666666666
31.57271442041505,50,43.759389083625436,66.66666666666666,50,66.66666666666666
28.87043827427174,25,50,100,25,66.66666666666666
9.9572355439372,0,25,100,43.75781836377283,100
65.8136720857098,50,43.759389083625436,33.33333333333333,100,33.33333333333333
9.763562084123727,0,43.759389083625436,66.66666666666666,25,100
44.79850934859741,43.740610916374564,50,66.66666666666666,25,66.66666666666666
0,0,0,100,50,66.66666666666666
6.2816312907932685,25,0,100,25,66.66666666666666
45.55214099389816,100,25,66.66666666666666,0,100
17.29402212347226,25,43.759389083625436,66.66666666666666,25,66.66666666666666
30.444680574269896,43.740610916374564,43.759389083625436,66.66666666666666,100,66.66666666666666
75.89357257898553,100,100,66.66666666666666,50,66.66666666666666
46.72953349568557,25,50,33.33333333333333,43.75781836377283,66.66666666666666
46.892261283102194,43.740610916374564,50,100,100,66.66666666666666
27.200518184706283,43.740610916374564,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
23.819937995926143,0,25,66.66666666666666,100,33.33333333333333
21.30386402244995,25,25,33.33333333333333,0,33.33333333333333
11.46591291406005,0,25,33.33333333333333,0,66.66666666666666
58.03324886809997,100,50,100,43.75781836377283,100
16.008994124503932,43.740610916374564,25,33.33333333333333,25,100
45.10261623095184,43.740610916374564,43.759389083625436,33.33333333333333,50,66.66666666666666
32.91070852594418,0,100,100,50,66.66666666666666
7.860801851391331,0,0,66.66666666666666,0,66.66666666666666
45.5590808549053,25,100,66.66666666666666,43.75781836377283,66.66666666666666
31.52485875733158,25,0,100,100,66.66666666666666
36.32876743150032,25,43.759389083625436,33.33333333333333,43.75781836377283,66.66666666666666
65.85647442498588,100,100,33.33333333333333,25,66.66666666666666
64.76040138315416,100,0,33.33333333333333,50,66.66666666666666
46.04951103136415,100,0,100,0,100
58.05256890213598,43.740610916374564,43.759389083625436,66.66666666666666,100,66.66666666666666
76.11137277280669,100,100,66.66666666666666,43.75781836377283,66.66666666666666
17.663330986994417,0,50,66.66666666666666,0,66.66666666666666
36.35936024016266,50,25,66.66666666666666,43.75781836377283,66.66666666666666
19.020190548436002,0,43.759389083625436,33.33333333333333,25,100
55.41833171860431,100,0,66.66666666666666,0,66.66666666666666
21.55839566892534,25,25,66.66666666666666,50,33.33333333333333
9.221732129772834,0,50,100,43.75781836377283,66.66666666666666
15.9844186085561,0,43.759389083625436,100,25,66.66666666666666
31.96513831862207,100,0,33.33333333333333,0,66.66666666666666
43.21797521471598,100,0,33.33333333333333,25,66.66666666666666
40.91401133623433,0,100,66.66666666666666,0,66.66666666666666
22.39285319887334,25,0,66.66666666666666,25,66.66666666666666
23.721247163892873,25,0,33.33333333333333,25,33.33333333333333
25.806802785747585,43.740610916374564,0,33.33333333333333,0,66.66666666666666
53.18130803169176,50,0,66.66666666666666,100,66.66666666666666
26.577709963405646,43.740610916374564,43.759389083625436,66.66666666666666,0,66.66666666666666
43.57488612260466,50,43.759389083625436,66.66666666666666,50,66.66666666666666
52.905997800305855,25,50,66.66666666666666,100,66.66666666666666
29.69046084003771,100,0,66.66666666666666,0,33.33333333333333
26.420707806812874,43.740610916374564,0,66.66666666666666,43.75781836377283,100
25.385492388980833,50,25,66.66666666666666,0,100
89.3173673661274,100,50,33.33333333333333,100,33.33333333333333
19.5101788632274,0,50,66.66666666666666,50,100
34.79507713189363,0,100,66.66666666666666,0,33.33333333333333
47.648329686484885,0,100,66.66666666666666,100,66.66666666666666
34.77850072927884,43.740610916374564,25,66.66666666666666,0,66.66666666666666
41.322047483494615,43.740610916374564,100,66.66666666666666,43.75781836377283,66.66666666666666
46.459473867451266,100,0,33.33333333333333,0,66.66666666666666
0.5913052792773801,43.740610916374564,0,100,0,33.33333333333333
16.883460984342065,0,43.759389083625436,33.33333333333333,0,66.66666666666666
25.282628995877857,50,50,33.33333333333333,0,100
36.93539326949353,50,0,66.66666666666666,25,66.66666666666666
23.70840396724599,50,50,66.66666666666666,43.75781836377283,100
30.012954760526082,0,25,33.33333333333333,25,100
29.22240915830794,0,100,66.66666666666666,25,66.66666666666666
36.98984341102077,25,50,66.66666666666666,50,66.66666666666666
46.64483107165719,50,43.759389083625436,33.33333333333333,50,66.66666666666666
37.51580365612784,0,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
30.542666367324756,25,100,66.66666666666666,43.75781836377283,100
16.952664021984052,25,25,33.33333333333333,25,66.66666666666666
45.67375641337708,50,25,66.66666666666666,43.75781836377283,66.66666666666666
33.35613041146833,25,50,66.66666666666666,50,100
14.557001293255455,0,0,66.66666666666666,100,33.33333333333333
55.573568250021275,100,100,100,43.75781836377283,66.66666666666666
52.09394877393421,50,43.759389083625436,66.66666666666666,100,66.66666666666666
28.820305950015168,0,50,33.33333333333333,100,33.33333333333333
23.940175084990518,43.740610916374564,0,66.66666666666666,0,66.66666666666666
3.7962373560494562,25,43.759389083625436,66.66666666666666,0,66.66666666666666
17.630504164469443,0,25,100,25,33.33333333333333
48.266098934829984,100,25,33.33333333333333,50,66.66666666666666
64.10331831138716,100,50,33.33333333333333,0,33.33333333333333
17.149005499607295,25,25,33.33333333333333,43.75781836377283,33.33333333333333
66.9868090461353,100,100,33.33333333333333,0,66.66666666666666
19.12914507304495,25,0,33.33333333333333,0,33.33333333333333
12.572236231227071,43.740610916374564,25,100,25,66.66666666666666
51.42666379544735,100,50,66.66666666666666,50,66.66666666666666
11.444680836619991,0,25,100,50,33.33333333333333
14.710012965671027,0,0,66.66666666666666,0,66.66666666666666
10.718336244898907,25,43.759389083625436,66.66666666666666,25,66.66666666666666
47.93461643824118,0,100,33.33333333333333,50,33.33333333333333
22.5388089153862,25,25,66.66666666666666,43.75781836377283,66.66666666666666
15.157806968098617,50,0,66.66666666666666,43.75781836377283,66.66666666666666
40.86337782027236,100,0,66.66666666666666,0,100
3.541463999515532,0,0,33.33333333333333,0,66.66666666666666
14.73050328511441,25,0,66.66666666666666,43.75781836377283,66.66666666666666
38.021984071077455,43.740610916374564,0,66.66666666666666,50,33.33333333333333
43.846084831472616,0,50,33.33333333333333,100,33.33333333333333
54.77795558949518,100,0,33.33333333333333,0,100
49.00001759438467,50,50,66.66666666666666,43.75781836377283,66.66666666666666
44.91457765919688,25,50,66.66666666666666,100,100
56.19010271482691,100,50,66.66666666666666,0,33.33333333333333
44.16883422487711,50,25,33.33333333333333,50,33.33333333333333
43.81385382370544,50,100,66.66666666666666,0,66.66666666666666
3.235469099973944,25,0,66.66666666666666,25,33.33333333333333
20.2058645205851,25,25,66.66666666666666,25,33.33333333333333
29.35130295953707,43.740610916374564,43.759389083625436,66.66666666666666,100,100
28.498764098510126,50,0,100,0,66.66666666666666
11.213339398975606,25,25,100,25,100
36.396104742190744,43.740610916374564,25,66.66666666666666,25,100
19.207486023196807,25,43.759389083625436,100,50,66.66666666666666
37.69783996338124,50,50,33.33333333333333,0,66.66666666666666
4.31101496105781,0,0,33.33333333333333,0,66.66666666666666
60.66474260249302,100,43.759389083625436,100,50,66.66666666666666
18.442748089405015,25,50,66.66666666666666,25,66.66666666666666
55.51327268897174,50,100,66.66666666666666,0,66.66666666666666
24.115470060299415,50,0,33.33333333333333,50,100
53.74112495956034,100,0,100,25,66.66666666666666
32.90598648220109,25,50,33.33333333333333,0,100
32.135271386068226,100,0,33.33333333333333,0,100
16.364070940113464,50,25,100,43.75781836377283,66.66666666666666
43.70966222502081,43.740610916374564,25,66.66666666666666,100,66.66666666666666
49.08437558608203,50,100,100,25,66.66666666666666
19.07450415036338,25,50,66.66666666666666,50,66.66666666666666
19.666350966250523,25,50,66.66666666666666,25,66.66666666666666
45.69905117548029,43.740610916374564,43.759389083625436,66.66666666666666,43.75781836377283,100
43.47213293983716,100,0,66.66666666666666,0,33.33333333333333
0,0,0,66.66666666666666,0,66.66666666666666
80.74615209436982,100,50,66.66666666666666,100,66.66666666666666
14.240293426436647,0,50,33.33333333333333,50,100
35.53760686275789,0,50,66.66666666666666,100,66.66666666666666
45.147693409300985,50,50,33.33333333333333,50,100
15.81940725019047,43.740610916374564,25,100,50,66.66666666666666
26.28504163541134,50,25,66.66666666666666,25,100
62.47232695140252,100,100,100,43.75781836377283,33.33333333333333
10.517439726608266,0,43.759389083625436,100,25,66.66666666666666
33.7324125616108,0,50,66.66666666666666,100,100
34.66310511178725,43.740610916374564,50,66.66666666666666,25,100
16.51138038655523,43.740610916374564,43.759389083625436,100,43.75781836377283,66.66666666666666
42.56861968522572,50,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
66.51683760888042,100,50,66.66666666666666,50,66.66666666666666
12.93577943572593,25,0,100,0,33.33333333333333
48.666231132462755,25,50,33.33333333333333,100,66.66666666666666
46.212024482304614,0,100,33.33333333333333,100,66.66666666666666
34.45431948871135,0,100,100,0,100
47.80475103763839,0,100,33.33333333333333,43.75781836377283,100
39.95967623891037,100,25,100,50,33.33333333333333
76.96929223371416,100,100,66.66666666666666,50,66.66666666666666
12.60352119301377,0,0,33.33333333333333,25,100
53.52504261246343,50,100,33.33333333333333,0,66.66666666666666
60.23090714542113,25,100,66.66666666666666,50,66.66666666666666
34.04795694700208,25,100,100,25,100
65.74906076110686,100,25,33.33333333333333,43.75781836377283,66.66666666666666
25.983316324084008,0,0,33.33333333333333,25,66.66666666666666
0,0,0,100,0,33.33333333333333
23.777187212807455,43.740610916374564,43.759389083625436,100,0,66.66666666666666
10.416774945538187,0,25,100,0,66.66666666666666
7.39983663722823,25,0,66.66666666666666,25,66.66666666666666
47.41206364609367,43.740610916374564,43.759389083625436,33.33333333333333,100,33.33333333333333
4.383515870246278,25,25,100,43.75781836377283,100
44.550510683743255,50,50,100,100,66.66666666666666
25.724326452247254,25,50,66.66666666666666,100,66.66666666666666
49.26889256082491,100,50,33.33333333333333,0,66.66666666666666
49.654100192346576,100,50,66.66666666666666,43.75781836377283,66.66666666666666
36.46592027361444,50,25,66.66666666666666,43.75781836377283,100
69.52744021886198,100,25,33.33333333333333,100,66.66666666666666
35.562983787202214,50,43.759389083625436,33.33333333333333,43.75781836377283,33.33333333333333
36.21051864711222,50,50,100,50,100
50.5333945172938,25,43.759389083625436,33.33333333333333,100,100
16.998732696621623,0,100,66.66666666666666,0,66.66666666666666
20.968523637774368,43.740610916374564,43.759389083625436,33.33333333333333,0,100
28.839986615437528,0,100,100,0,66.66666666666666
54.11292163078547,100,25,100,0,66.66666666666666
75.19210586237145,100,50,66.66666666666666,43.75781836377283,33.33333333333333
20.78215791911998,0,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
27.840345022532777,43.740610916374564,43.759389083625436,66.66666666666666,0,66.66666666666666
48.13024690329136,43.740610916374564,43.759389083625436,33.33333333333333,43.75781836377283,66.66666666666666
37.465432177988,43.740610916374564,43.759389083625436,66.66666666666666,43.75781836377283,100
22.91201481125338,43.740610916374564,0,66.66666666666666,0,33.33333333333333
28.793164348492613,0,25,33.33333333333333,50,100
4.271692999662093,0,43.759389083625436,66.66666666666666,25,66.66666666666666
14.095338689677774,43.740610916374564,25,66.66666666666666,25,66.66666666666666
81.56599545834665,100,43.759389083625436,33.33333333333333,100,66.66666666666666
43.1111931395861,50,25,66.66666666666666,43.75781836377283,66.66666666666666
19.70853297980515,50,25,100,25,100
8.68400738023429,0,25,100,43.75781836377283,66.66666666666666
12.993246631904334,0,0,33.33333333333333,25,66.66666666666666
30.244012650080442,43.740610916374564,43.759389083625436,66.66666666666666,0,33.33333333333333
46.16797147173678,0,25,33.33333333333333,100,100
3.445679194487278,0,25,66.66666666666666,0,100
30.064155084439655,50,0,66.66666666666666,100,33.33333333333333
36.720574339982875,100,43.759389083625436,100,43.75781836377283,100
71.40565150346397,0,100,33.33333333333333,100,66.66666666666666
9.885221055257198,43.740610916374564,25,100,25,33.33333333333333
74.02206769897657,50,100,66.66666666666666,100,33.33333333333333
27.06967737899939,43.740610916374564,43.759389083625436,100,0,33.33333333333333
41.73420535238409,100,50,100,0,66.66666666666666
40.41644222423426,25,100,33.33333333333333,0,66.66666666666666
23.59406724016321,50,25,66.66666666666666,0,66.66666666666666
44.18992833002875,43.740610916374564,100,100,43.75781836377283,66.66666666666666
7.53308914167909,0,0,66.66666666666666,0,33.33333333333333
36.9615174313837,25,100,33.33333333333333,25,66.66666666666666
55.952875393332235,43.740610916374564,43.759389083625436,33.33333333333333,100,100
86.00790077086718,100,100,66.66666666666666,50,100
19.5124841530941,0,25,100,0,66.66666666666666
34.936532500709305,50,100,100,50,66.66666666666666
86.23112294479101,100,43.759389083625436,33.33333333333333,100,66.66666666666666
37.3915863047615,25,100,66.66666666666666,25,66.66666666666666
32.67070144262227,43.740610916374564,25,66.66666666666666,50,66.66666666666666
29.46371774499176,100,50,100,0,100
21.912338747961492,0,50,100,25,100
21.110539104789368,0,25,66.66666666666666,0,66.66666666666666
12.584825281250987,50,25,66.66666666666666,25,66.66666666666666
36.67566191467171,43.740610916374564,43.759389083625436,66.66666666666666,43.75781836377283,66.66666666666666
